diggCount;hashtags_0_cover;hashtags_0_id;hashtags_0_name;hashtags_0_title;hashtags_1_cover;hashtags_1_id;hashtags_1_name;hashtags_1_title;hashtags_2_cover;hashtags_2_id;hashtags_2_name;hashtags_2_title;hashtags_3_cover;hashtags_3_id;hashtags_3_name;hashtags_3_title;hashtags_4_cover;hashtags_4_id;hashtags_4_name;hashtags_4_title;hashtags_5_cover;hashtags_5_id;hashtags_5_name;hashtags_5_title;hashtags_6_cover;hashtags_6_id;hashtags_6_name;hashtags_6_title;hashtags_7_cover;hashtags_7_id;hashtags_7_name;hashtags_7_title;hashtags_8_cover;hashtags_8_id;hashtags_8_name;hashtags_8_title;hashtags_9_cover;hashtags_9_id;hashtags_9_name;hashtags_9_title;hashtags_10_cover;hashtags_10_id;hashtags_10_name;hashtags_10_title;hashtags_11_cover;hashtags_11_id;hashtags_11_name;hashtags_11_title;hashtags_12_cover;hashtags_12_id;hashtags_12_name;hashtags_12_title;hashtags_13_cover;hashtags_13_id;hashtags_13_name;hashtags_13_title;hashtags_14_cover;hashtags_14_id;hashtags_14_name;hashtags_14_title;hashtags_15_cover;hashtags_15_id;hashtags_15_name;hashtags_15_title;hashtags_16_cover;hashtags_16_id;hashtags_16_name;hashtags_16_title;hashtags_17_cover;hashtags_17_id;hashtags_17_name;hashtags_17_title;hashtags_18_cover;hashtags_18_id;hashtags_18_name;hashtags_18_title;hashtags_19_cover;hashtags_19_id;hashtags_19_name;hashtags_19_title;hashtags_20_cover;hashtags_20_id;hashtags_20_name;hashtags_20_title;hashtags_21_cover;hashtags_21_id;hashtags_21_name;hashtags_21_title;hashtags_22_cover;hashtags_22_id;hashtags_22_name;hashtags_22_title;hashtags_23_cover;hashtags_23_id;hashtags_23_name;hashtags_23_title;hashtags_24_cover;hashtags_24_id;hashtags_24_name;hashtags_24_title;hashtags_25_cover;hashtags_25_id;hashtags_25_name;hashtags_25_title;hashtags_26_cover;hashtags_26_id;hashtags_26_name;hashtags_26_title;hashtags_27_cover;hashtags_27_id;hashtags_27_name;hashtags_27_title;hashtags_28_cover;hashtags_28_id;hashtags_28_name;hashtags_28_title;hashtags_29_cover;hashtags_29_id;hashtags_29_name;hashtags_29_title;hashtags_30_cover;hashtags_30_id;hashtags_30_name;hashtags_30_title;hashtags_31_cover;hashtags_31_id;hashtags_31_name;hashtags_31_title;hashtags_32_cover;hashtags_32_id;hashtags_32_name;hashtags_32_title;hashtags_33_cover;hashtags_33_id;hashtags_33_name;hashtags_33_title;hashtags_34_cover;hashtags_34_id;hashtags_34_name;hashtags_34_title;hashtags_35_cover;hashtags_35_id;hashtags_35_name;hashtags_35_title;hashtags_36_cover;hashtags_36_id;hashtags_36_name;hashtags_36_title;hashtags_37_cover;hashtags_37_id;hashtags_37_name;hashtags_37_title;hashtags_38_cover;hashtags_38_id;hashtags_38_name;hashtags_38_title;hashtags_39_cover;hashtags_39_id;hashtags_39_name;hashtags_39_title;hashtags_40_cover;hashtags_40_id;hashtags_40_name;hashtags_40_title;hashtags_41_cover;hashtags_41_id;hashtags_41_name;hashtags_41_title;hashtags_42_cover;hashtags_42_id;hashtags_42_name;hashtags_42_title;hashtags_43_cover;hashtags_43_id;hashtags_43_name;hashtags_43_title;hashtags_44_cover;hashtags_44_id;hashtags_44_name;hashtags_44_title;hashtags_45_cover;hashtags_45_id;hashtags_45_name;hashtags_45_title;hashtags_46_id;hashtags_46_name;hashtags_47_cover;hashtags_47_id;hashtags_47_name;hashtags_47_title;hashtags_48_cover;hashtags_48_id;hashtags_48_name;hashtags_48_title;input;isAd;isMuted;musicMeta_coverMediumUrl;musicMeta_musicAlbum;musicMeta_musicAuthor;musicMeta_musicId;musicMeta_musicName;musicMeta_musicOriginal;playCount;searchHashtag_name;searchHashtag_views;searchQuery;text;videoMeta_duration
19700;;660935;تركيا;;;1673097630826501;جراتس;;;87148421;قراطيس;;;1615411953256453;اسطنبول🇹🇷;;;1637342470396934;fypシ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gratis;false;false;https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/4fa281d72194c655214dc050648aa679.jpeg?lk3s=a5d48078&nonce=84508&refresh_token=1dbec66b4130fc32921174ab1c5756b3&x-expires=1720839600&x-signature=CMAfdMieG86I0zB5zWyjUiI2bP4%3D&shp=a5d48078&shcp=b59d6b55;;FAJR | MAKEUPARTIST;7271308198940920577;original sound;true;674500;gratis;18300000000;;اكبتولي متى تبون انزل Part 2 من مشتريات قراطيس؟😂💕  البرنامج الاصفر بنزلكم فيه الاشياء اللي جربتها 🤍 Dawnbeautyy #تركيا #جراتس #قراطيس #اسطنبول🇹🇷 #fypシ ;173
150;;3989291;gratis;;;88206367;gratisindirimi;;;1622120830531590;izdiham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gratis;false;false;https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/00890778c0109038c068871cb63be68c.jpeg?lk3s=a5d48078&nonce=2569&refresh_token=fe03053d9f6cf3ef3ab92a232350d8fd&x-expires=1720839600&x-signature=kGlB3OaBApXII9Zcn22hTdkNILo%3D&shp=a5d48078&shcp=b59d6b55;;İndirimbutonum;7375514197668154118;orijinal ses;true;56500;gratis;18300000000;;Gratis maceranız nasıldı dinlemeye geldim💖🥲 #gratis #gratisindirimi #izdiham reklamm;6
87900;;1604302285252613;fypage;;;16607781;gratisalışverişi;;;88206367;gratisindirimi;;;1674093927604230;favoriürünlerim;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gratis;false;false;https://p16-sg.tiktokcdn.com/aweme/200x200/tos-alisg-v-2774/88140737f94b40b39886205bbaeafc70.jpeg;Zanaka;Jain;6715938165699381250;Makeba;false;2600000;gratis;18300000000;;Gratis favorilerim💜 #fypage #gratisalışverişi #gratisindirimi #favoriürünlerim ;16
1356;;1664495475082242;foryoupageofficiall;;;1604302285252613;fypage;;;44895;trend;;;85133;viralvideo;;;3989291;gratis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gratis;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3c4f5e6f2b3f672629c941de89710a1e~c5_720x720.jpeg?lk3s=a5d48078&nonce=66099&refresh_token=9588280c490fa5e600a8636761ea8f0b&x-expires=1720839600&x-signature=zF7UpeiHT2Ekv5YbRlGf8ZbBrpI%3D&shp=a5d48078&shcp=b59d6b55;;•𝙍𝙚𝙡𝙖𝙭𝙞𝙣𝙜•;7237824219621395206;orijinal ses;true;154800;gratis;18300000000;;Asık oldum #foryoupageofficiall #fypage #trend #viralvideo #gratis ;12
80900;;1664682134158341;reklamdeğil;;;38537741;tavsiye;;;1597377334718470;öneri;;;37300807;favoriler;;;1675263088311301;favoriürünler;;;3989291;gratis;;;83074821;alışveriş;;;1619595313805317;gratistr;;;45348403;kozmetik;;;16607781;gratisalışverişi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gratis;false;false;https://p16-sg.tiktokcdn.com/aweme/200x200/tos-alisg-v-2774/97d6cd6abafb471a978a2c551cf8a9bf.jpeg;;Canal Records JP;6817422635597563905;Rock and Roll Session;false;2500000;gratis;18300000000;;Gratis favori ürünleri aldım🤍               #reklamdeğil #tavsiye #öneri #favoriler #favoriürünler #gratis #alışveriş #gratistr #kozmetik #gratisalışverişi ;73
171;;3989291;gratis;;;1598787182961666;gratisongkir;;;88206367;gratisindirimi;;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/b1d383a7839da95e0981ad6bdb50f2d3?nonce=9880&refresh_token=85f25eb722d8023bb4f5919eef2f9e7b&shp=b59d6b55&shcp=-;86182714;keşfet;https://m.tiktok.com/magic/eco/runtime/release/60c316c395fb69030c86725a?appType=muse?magic_source=CM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gratis;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/17463a8602099f11136afa84f3175f99~c5_720x720.jpeg?lk3s=a5d48078&nonce=32758&refresh_token=2de81302305879edec72729d6b8f0480&x-expires=1720839600&x-signature=QG%2Fz9437lA%2FhG6wfiHDAEdWXBuQ%3D&shp=a5d48078&shcp=b59d6b55;;İstemihan Taş;7355884408217979653;SubmarinaXŞeytan;true;21500;gratis;18300000000;;#gratis #gratisongkir #gratisindirimi #keşfet ;7
2520;;3989291;gratis;;;1646639126636550;gratisindirim;;;7189232824552488966;gratisindirimalışverişi;;;71559893;kesfet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gratis;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/dc4948604b5b13da29e66d3901b2f878~c5_720x720.jpeg?lk3s=a5d48078&nonce=66064&refresh_token=fd9d361b7dd2a68d9590a6ce825d95bf&x-expires=1720839600&x-signature=LH7y97NU4MBHaii07EuHu%2BToNKc%3D&shp=a5d48078&shcp=b59d6b55;;Emre;7361378974808689414;orijinal ses;true;321100;gratis;18300000000;;#gratis #gratisindirim #gratisindirimalışverişi #kesfet ;12
15300;;88206367;gratisindirimi;;;3989291;gratis;;;1646639126636550;gratisindirim;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gratis;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d9c9fd0a3c2854b65ecee5d154d3738c~c5_720x720.jpeg?lk3s=a5d48078&nonce=30128&refresh_token=8a80f9dbd36dc80e4c0177ec6dbeee06&x-expires=1720839600&x-signature=7J1o2OiRIM9jGUow0JNSdmg9uu8%3D&shp=a5d48078&shcp=b59d6b55;;.;7357955073107184390;orijinal ses;true;535000;gratis;18300000000;;gratis indirimi de cok iyi ya😻✌️#gratisindirimi #gratis #gratisindirim ;10
18100;;7248734507036049415;قراطيس_تركيا;;;7135896201366339585;صيدلية_قراطيس;;;87148421;قراطيس;;;3989291;gratis;;;1666940766126086;gratisturkey;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gratis;false;false;https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/bdf0de5261ac17745ca03bb01daf7218.jpeg?lk3s=a5d48078&nonce=44875&refresh_token=8c767280255e30f54d3cb1f454d28de0&x-expires=1720839600&x-signature=vZo45B5rmd2BMbiQzpq8IOa0R7w%3D&shp=a5d48078&shcp=b59d6b55;;Latifamadouh;7317336944298576641;original sound;true;797600;gratis;18300000000;;#قراطيس_تركيا  #صيدلية_قراطيس #قراطيس #Gratis #gratisturkey ;16
1332;;1592305582098437;🤑;;;3989291;gratis;;;1658983402901510;غراتيس;;;33019;explore;Show us how you #Explore the world;;20105;trending;Discover the top viral trends, sounds and effects of the week! 🔥;;229207;fyp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gratis;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4673707dc6c30bc22f8b7151d24fef40~c5_720x720.jpeg?lk3s=a5d48078&nonce=43749&refresh_token=40ce85b38839b22154974afece577296&x-expires=1720839600&x-signature=35GlAC86uIgQOqVhrCu33w6biWM%3D&shp=a5d48078&shcp=b59d6b55;;◍➫ابــنْ اڸــلــٱدئــۑْــۃ➫◍━╃;7306958879592975110;الصوت الأصلي;true;107600;gratis;18300000000;;مين بتوقع اديش كانت الفاتورة#🤑 #gratis #غراتيس #explore #trending #fyp ;8
23900;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/b1d383a7839da95e0981ad6bdb50f2d3?nonce=59053&refresh_token=d0bc59a393339757f30ecc729c5154bb&shp=b59d6b55&shcp=-;86182714;keşfet;https://m.tiktok.com/magic/eco/runtime/release/60c316c395fb69030c86725a?appType=muse?magic_source=CM;;3989291;gratis;;;16607781;gratisalışverişi;;;1637036579973126;indirimliürünler;;;88206367;gratisindirimi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gratis;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c540272189022daa950e071616d8bcf9~c5_720x720.jpeg?lk3s=a5d48078&nonce=5413&refresh_token=ee1cc34e8a746a58a7296b11a3a6fd42&x-expires=1720839600&x-signature=SiWAQ8Xd8tbYeuJvUdsSGnOO8AU%3D&shp=a5d48078&shcp=b59d6b55;;ÖzAy;7385485134230326021;orijinal ses;true;960600;gratis;18300000000;;Gratis alışverişim 🌸 #keşfet #gratis #gratisalışverişi #indirimliürünler #gratisindirimi ;449
6948;;3989291;gratis;;;49867445;indirim;;;83074821;alışveriş;;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/b1d383a7839da95e0981ad6bdb50f2d3?nonce=93084&refresh_token=adacbc073a6a9afc888ca5e7e570ac98&shp=b59d6b55&shcp=-;86182714;keşfet;https://m.tiktok.com/magic/eco/runtime/release/60c316c395fb69030c86725a?appType=muse?magic_source=CM;;1663935709411330;capcut;"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut. Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85";;1605605223568390;öneçıkar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gratis;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ece59367bc8f4a554abe009973fba0d7~c5_720x720.jpeg?lk3s=a5d48078&nonce=77398&refresh_token=1396623e62404995801bbc92a6a9b5a4&x-expires=1720839600&x-signature=ERSodLY9A22Z2e0mxzWbF3DnVhk%3D&shp=a5d48078&shcp=b59d6b55;;𝙱𝚊𝚛𝚊𝚗;7165931638056012546;bu ses niye akım oldu amk;true;154100;gratis;18300000000;;#gratis #indirim #alışveriş #keşfet #CapCut #öneçıkar ;19
544;;1637036579973126;indirimliürünler;;;3989291;gratis;;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/b1d383a7839da95e0981ad6bdb50f2d3?nonce=25142&refresh_token=3a2c77b8d9c5b6bbfff8ae1c5655c5e4&shp=b59d6b55&shcp=-;86182714;keşfet;https://m.tiktok.com/magic/eco/runtime/release/60c316c395fb69030c86725a?appType=muse?magic_source=CM;;24372901;sıra;;;1609485788436485;ürün;;https://p16-sg.tiktokcdn.com/obj/tiktok-obj/48ec1e3357a3e0da982e2c4d29e02c18.png?nonce=69935&refresh_token=8488bd27d861a40c9f7e39e6d4171651&shp=b59d6b55&shcp=-;5391;makeup;From everyday looks to all out glamour, show us your makeup skills 💄;;229207;fyp;;;49867445;indirim;;;4620605;makyaj;Senin #makyaj sırların neler? 👀;;30500799;beklemek;;;364659;foryour;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gratis;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/532f837ad09594de2e2212a108d75a04~c5_720x720.jpeg?lk3s=a5d48078&nonce=51863&refresh_token=45132ff15b9302933c566cf6fab87664&x-expires=1720839600&x-signature=0nK1IJW%2Fr%2B0lUUph7dZwGhX3wtk%3D&shp=a5d48078&shcp=b59d6b55;;Talha;7355827581583969029;talha;true;93600;gratis;18300000000;;7 saat bekledim #indirimliürünler #gratis #keşfet #sıra #ürün #makeup #fyp #indirim #makyaj #beklemek #foryour ;5
408200;;;;;;7335948694459678725;yosoyinfallible;;;1613755919954949;lorealparismakeup;;;8605847;publicidad;;https://p16-sg.tiktokcdn.com/obj/tiktok-obj/26dfa5dba704c0953df911d01f89241f.png?nonce=93343&refresh_token=e72633b2520991082859a9d1f1c2c155&shp=b59d6b55&shcp=-;72878;grwm;Share your #GRWM routine!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publicidad;true;false;https://p16-sg.tiktokcdn.com/aweme/200x200/tos-alisg-v-2774/e96b5cf29f6647e79fb86ef0beb9f240.jpeg;初光 (golden hour 中文版);刘宪华/JVKE;7173983588231153666;初光 (golden hour 中文版);false;24700000;publicidad;59000000000;;Respuesta a @lmontozaaa Probando la base de maquillaje de @lorealparis “Infaillible Fresh Wear” ¿Qué opinan? 🫰 #YosoyInfallible #LorealParisMakeup #publicidad #grwm ;60
64400;;;;;;8605847;publicidad;;;95195;postpartum;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publicidad;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/360bb3f0f69e2209be4e86e8138580f9~c5_720x720.jpeg?lk3s=a5d48078&nonce=76952&refresh_token=ad32a26af769e20126276d6eebe25b9d&x-expires=1720839600&x-signature=VlgNfSlVCBTrPSdGnkNRa%2BRoTfo%3D&shp=a5d48078&shcp=b59d6b55;;Nicoleagnesii2;7390168371351931653;sonido original;true;382900;publicidad;59000000000;;Maleta postparto @@mum.mx #publicidad #postpartum ;210
290800;;;;;;1524184;temu;;;7235747460077715462;temumexico;;;7325680470673326085;coupontemu2024;;;7230754289999609862;cupontemu;;;8605847;publicidad;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publicidad;true;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/70e99b2d2a69b9696a12b3d03feea2c9~c5_720x720.jpeg?lk3s=a5d48078&nonce=54901&refresh_token=e48e975af25e3e78935d647dd402b1e2&x-expires=1720839600&x-signature=EcfweTz6C%2F%2B75S0rOhFuUNkx3lk%3D&shp=a5d48078&shcp=b59d6b55;;Odalys Jiménez;7340077461140605702;sonido original;true;6900000;publicidad;59000000000;;Acomodando mi cuarto con @Shoptemu_MX ❤️ Usa mi codigo (dkz8238) para 90% de descuento 😉 #temu #temumexico #coupontemu2024 #cupontemu #Publicidad ;83
90900;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/080f3834258bf87e832e6a5b322f54c6?nonce=74999&refresh_token=050a9e824add68612613a0af6c384b21&shp=b59d6b55&shcp=-;42598597;emprendimiento;Aprende más acerca de lo bueno, lo ,malo, lo divertido del #Emprendimiento;;9556379;negocios;;;8605847;publicidad;;;1611919222265862;ledpanel;;;43776;chile;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publicidad;false;false;https://p16-sg.tiktokcdn.com/aweme/200x200/tos-alisg-v-2774/oo2EA8zEfNAoDSLoDF0eagEAnDrXf4FgzACLDg.jpeg;GATA ONLY;FloyyMenor;7328723326167369729;GATA ONLY;false;2700000;publicidad;59000000000;;Estamos en 🇨🇱 👌🏼. Precios desde los 49.990 hasta los 179.990 IVA incluido 🚀. Somos tienda online, visitanos en redital.cl ℹ️ #emprendimiento #negocios #publicidad #ledpanel #chile ;18
740600;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/d0e038a27406b0fbf4a0632f091b4f9a.png?nonce=86537&refresh_token=2dbe996b7409cbedd19b8303e51666de&shp=b59d6b55&shcp=-;35364;storytime;Share a story that's going on in your life or a factual one that you want the world to know! 📖;;1592305832795142;peru🇵🇪;;;8605847;publicidad;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publicidad;false;false;https://p16-sg.tiktokcdn.com/aweme/200x200/tos-alisg-v-2774/45938c2fd1384673b96f34e01d738c5c.jpeg;;もつ;6817179184842934274;Clair de lune/Debussy;false;8300000;publicidad;59000000000;;Devoramos pollito McCrispy con mi nuevo novio 💋💅🏼.  #storytime #peru🇵🇪  #publicidad @mcdonaldsperu ;147
55700;;;;;;8605847;publicidad;;;20547683;sedal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publicidad;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/360bb3f0f69e2209be4e86e8138580f9~c5_720x720.jpeg?lk3s=a5d48078&nonce=76952&refresh_token=ad32a26af769e20126276d6eebe25b9d&x-expires=1720839600&x-signature=VlgNfSlVCBTrPSdGnkNRa%2BRoTfo%3D&shp=a5d48078&shcp=b59d6b55;;Nicoleagnesii2;7390140881243212549;sonido original;true;347600;publicidad;59000000000;;Acompañame a definir mis rizos  @sedal mexico #publicidad #sedal ;47
172;;;;;;8605847;publicidad;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publicidad;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a47bb1d0d592fe2cbf0c0070558520c3~c5_720x720.jpeg?lk3s=a5d48078&nonce=24410&refresh_token=283a28d1008f251d62248749913ecfe9&x-expires=1720839600&x-signature=cAQrxpT5HtwXOcUnG8%2BrpxomqbM%3D&shp=a5d48078&shcp=b59d6b55;;Paula Acevedo;7390142709870758662;sonido original;true;4796;publicidad;59000000000;;Sabías que con el cambio de temporada paris tiene descuentos imperdibles?! No podía quedarme sin visitar @Tiendas Paris 🇨🇱 y buscar los mejores looks a los mejores precios! Aquí les dejo algunos de mis favoritos #publicidad ;46
76800;;7337869978433290246;brillacontresemmé;;https://p16-sg.tiktokcdn.com/obj/tiktok-obj/c072b1324e8045ee3bf87979df37fef8.jpeg?nonce=96461&refresh_token=a110a46a9a6558a0ecfd5bf2a7c0c82c&shp=b59d6b55&shcp=-;1643616491283458;beautytok;The best trending beauty products online!;;8605847;publicidad;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publicidad;true;false;https://p16-sg.tiktokcdn.com/aweme/200x200/tos-alisg-v-2774/f66164c9ba674f49b6a324a9f8808e94.jpeg;;66ice;7247205824791562242;Phonk with a suspicious atmosphere(1392910);false;24600000;publicidad;59000000000;;¡Nuevo tratamiento Brillo Lamelar de Tresemmé! Esta nueva colección tiene todos los ingredientes y tecnología para poder tener ese look brillante que está tan en tendencia y que tanto me encanta. Ya están disponibles para que vayan al súper por ellos  a tu súper mas cercano, estoy segura te va a encantar ✨🖤 #BrillaConTRESemmé #BeautyTok #PUBLICIDAD  @tresemmé.mexico;61
